,text,username,tweet_id,timestamp,hashtags,screen_name,retweets,uni_handle,compound,Sentiment
195,"Dr Chandramouli S V was adjudged as the Best Professor in Civil Engineering Studies in the regional round of Dewang Mehta Education Awards. The award is instituted by B-School Affaire, which aims to make a real difference to the education community; business and the economy.pic.twitter.com/WW4WU8lJP5",PES University,1196422521781751808,2019-11-18 13:38:52,[],PESUniversity,0,1.0,0.8934,Positive
196,"A huge thanks to all our amazing sponsors for the great support! 
Sahaj Software ( @SahajSoftware )
Microsoft ( @Microsoft )
NTS ( @weNTSIndia )
Dataiken ( @dataiken )
Zoom Abroad ( @zoomabroad )
Skillenza ( @skillenza )

Thank you @PESUniversity for making this event a success!",inGenius Hackathon,1196420875295150080,2019-11-18 13:32:19,[],ingeniushack,7,0.0,0.9705,Positive
197,"Participation of MLACW-BiSEP Batch III students in BioQuiz 2019 held at PES University, Bengaluru as a part of IndiaBio @BangaloreTech2019 pic.twitter.com/Ylre0elk9F",BiSEP.mLAC,1195711357854707712,2019-11-16 14:32:57,[],MlacBisep,0,0.0,0.0,Neutral
198,"Vijaykarnataka  and Bangalore Environment Trust jointly organise a seminar on Climate Change...
21st November @ PES university Bangalore
@Vijaykarnataka @katranjeet
@HPKonemaneVK @Sudarshanvk2pic.twitter.com/wgPYmbSUrA",VK Editor,1196877340778713088,2019-11-19 19:46:09,[],editor_vk,4,0.0,0.5106,Positive
199,"Lecdem on mixology & career workshop: Students got an opportunity to know from Shivanth, an experienced executive about career opportunities & roles/responsibilities that go with the positions in the hotel industry. Manjunath shared different styles of making mixing cocktails.pic.twitter.com/CPsrXfbELW",PES University,1196786001223401472,2019-11-19 13:43:12,[],PESUniversity,1,1.0,0.7783,Positive
200,Congratulations @ingeniushack and @PESUniversity on a successful event this weekend. Your hospitality was top notch and we loved our time there. @abhi_kc @meeranagaraj @signarafhttps://twitter.com/ingeniushack/status/1196420875295150081 …,DATAIKEN - Integrated AI & ML Automation Platform,1196503415284588544,2019-11-18 19:00:18,[],dataiken,3,0.0,0.9246,Positive
201,"Dr Chandramouli S V was adjudged as the Best Professor in Civil Engineering Studies in the regional round of Dewang Mehta Education Awards. The award is instituted by B-School Affaire, which aims to make a real difference to the education community; business and the economy.pic.twitter.com/WW4WU8lJP5",PES University,1196422521781751808,2019-11-18 13:38:52,[],PESUniversity,0,1.0,0.8934,Positive
202,"A huge thanks to all our amazing sponsors for the great support! 
Sahaj Software ( @SahajSoftware )
Microsoft ( @Microsoft )
NTS ( @weNTSIndia )
Dataiken ( @dataiken )
Zoom Abroad ( @zoomabroad )
Skillenza ( @skillenza )

Thank you @PESUniversity for making this event a success!",inGenius Hackathon,1196420875295150080,2019-11-18 13:32:19,[],ingeniushack,7,0.0,0.9705,Positive
203,"Participation of MLACW-BiSEP Batch III students in BioQuiz 2019 held at PES University, Bengaluru as a part of IndiaBio @BangaloreTech2019 pic.twitter.com/Ylre0elk9F",BiSEP.mLAC,1195711357854707712,2019-11-16 14:32:57,[],MlacBisep,0,0.0,0.0,Neutral
204,"@reliancejio 
Good evening we were trying to get in touch to see weather Jio would like to sponsor our upcoming event in ""PES University"" Bangalore.",Pratik.,1182287608426029056,2019-10-10 13:31:46,[],Sadallday4,0,0.0,0.6597,Positive
205,Students got an opportunity to use PRAYOGeek platform to learn electronics with a hands-on design based approach. The workshop covered building analog and digital circuits on breadboard using PRAYOGeek hardware and Android APP.  https://news.pes.edu/10233 pic.twitter.com/SAoEQoR3Xy,PES University,1181943637292150784,2019-10-09 14:44:57,[],PESUniversity,0,1.0,0.4215,Positive
206,"#Admission to #PhD @CSIR_CDRI @CSIR_IND 
 through @AcSIR_India
@AllianceU @bennettuniv @ShivNadarUniv @Themsubaroda @SouthAsianUni @DBUIndia @VT_Univ @gujuni1949 @IIITDelhi @MG_University @Jagannath_Uni @ParulUniversity @PESUniversity
@ChitkaraU @GEU_Official @TezpurUnivhttps://twitter.com/CSIR_CDRI/status/1180018043482595328 …",CSIR-CDRI,1181875524886392832,2019-10-09 10:14:17,"['Admission', 'PhD']",CSIR_CDRI,0,0.0,0.0,Neutral
207,Happy Dussehra! Celebrate the victory of good over evil in all its glory. May the festive spirit brighten up your lives with happiness and prosperity.pic.twitter.com/Dwfn6QNKL6,PES University,1181524293798096896,2019-10-08 10:58:37,[],PESUniversity,1,1.0,0.9633,Positive
208,What an enthralling #Hindustani classical vocal performance by Dr. Ashwini Bhide-Deshpande at @PESUniversity today. Greatly accompanied by Dr. (Pt.) Ravindra Katoti @RKatoti and Dr. (Pt.) Udayraj Karpur. Started off with Raag Sarang family (well timed for afternoon hours).pic.twitter.com/wq7mOI6R8c,Raghavendra Kulkarni,1180895880221609984,2019-10-06 17:21:32,['Hindustani'],toraaghu,0,0.0,0.2732,Positive
209,"Amazing performance by Ramakrishnan Murthy (vocal) & Charumathi Raghuram (violin) at @PESUniversity Samarasa2019 ! 
Carnatic future generation !
@WeAreBangalore #Navaratri2019pic.twitter.com/HdzSFjkdEJ – at PES University",Muthu Ranganathan,1180824199230672896,2019-10-06 12:36:42,['Navaratri2019pic'],muthurangnathan,0,0.0,0.658,Positive
210,It's a bird... It's a...cloud? It's a surprise! We have a HUGE announcement tonight. It's going to be our biggest one yet! Stay tuned to DSC PESU and don't forget to like and subscribe! @ PES University https://www.instagram.com/p/B3RWGs3hKcf/?igshid=2yiuvd1b4hfg …,DSC PESU,1180770473761759232,2019-10-06 09:03:13,[],dscpesu,0,1.0,0.7118,Positive
211,"If your SaaS product has developer-facing APIs and you want to promote it among 500+ talented developers and industry professionals, we would love to have you onboard as a sponsor at PES University's inGenius Hackathon. PM if interested
 #hackathon #PESU #ingenius",Meet Shah,1180766880266510336,2019-10-06 08:48:56,"['hackathon', 'PESU', 'ingenius']",meet19061999,0,0.0,0.9201,Positive
212,"@reliancejio 
Good evening we were trying to get in touch to see weather Jio would like to sponsor our upcoming event in ""PES University"" Bangalore.",Pratik.,1182287608426029056,2019-10-10 13:31:46,[],Sadallday4,0,0.0,0.6597,Positive
213,Students got an opportunity to use PRAYOGeek platform to learn electronics with a hands-on design based approach. The workshop covered building analog and digital circuits on breadboard using PRAYOGeek hardware and Android APP.  https://news.pes.edu/10233 pic.twitter.com/SAoEQoR3Xy,PES University,1181943637292150784,2019-10-09 14:44:57,[],PESUniversity,0,1.0,0.4215,Positive
214,"#Admission to #PhD @CSIR_CDRI @CSIR_IND 
 through @AcSIR_India
@AllianceU @bennettuniv @ShivNadarUniv @Themsubaroda @SouthAsianUni @DBUIndia @VT_Univ @gujuni1949 @IIITDelhi @MG_University @Jagannath_Uni @ParulUniversity @PESUniversity
@ChitkaraU @GEU_Official @TezpurUnivhttps://twitter.com/CSIR_CDRI/status/1180018043482595328 …",CSIR-CDRI,1181875524886392832,2019-10-09 10:14:17,"['Admission', 'PhD']",CSIR_CDRI,0,0.0,0.0,Neutral
215,Happy Dussehra! Celebrate the victory of good over evil in all its glory. May the festive spirit brighten up your lives with happiness and prosperity.pic.twitter.com/Dwfn6QNKL6,PES University,1181524293798096896,2019-10-08 10:58:37,[],PESUniversity,1,1.0,0.9633,Positive
216,What an enthralling #Hindustani classical vocal performance by Dr. Ashwini Bhide-Deshpande at @PESUniversity today. Greatly accompanied by Dr. (Pt.) Ravindra Katoti @RKatoti and Dr. (Pt.) Udayraj Karpur. Started off with Raag Sarang family (well timed for afternoon hours).pic.twitter.com/wq7mOI6R8c,Raghavendra Kulkarni,1180895880221609984,2019-10-06 17:21:32,['Hindustani'],toraaghu,0,0.0,0.2732,Positive
217,"Amazing performance by Ramakrishnan Murthy (vocal) & Charumathi Raghuram (violin) at @PESUniversity Samarasa2019 ! 
Carnatic future generation !
@WeAreBangalore #Navaratri2019pic.twitter.com/HdzSFjkdEJ – at PES University",Muthu Ranganathan,1180824199230672896,2019-10-06 12:36:42,['Navaratri2019pic'],muthurangnathan,0,0.0,0.658,Positive
218,It's a bird... It's a...cloud? It's a surprise! We have a HUGE announcement tonight. It's going to be our biggest one yet! Stay tuned to DSC PESU and don't forget to like and subscribe! @ PES University https://www.instagram.com/p/B3RWGs3hKcf/?igshid=2yiuvd1b4hfg …,DSC PESU,1180770473761759232,2019-10-06 09:03:13,[],dscpesu,0,1.0,0.7118,Positive
219,"If your SaaS product has developer-facing APIs and you want to promote it among 500+ talented developers and industry professionals, we would love to have you onboard as a sponsor at PES University's inGenius Hackathon. PM if interested
 #hackathon #PESU #ingenius",Meet Shah,1180766880266510336,2019-10-06 08:48:56,"['hackathon', 'PESU', 'ingenius']",meet19061999,0,0.0,0.9201,Positive
220,"Thanks @PESUniversity for inviting us. It was a great time interacting with open source enthusiast, discussing some cool open source projects.
 @gsoc @hacktoberfest @zulip
@DynamiteChetan @AnupKumarPanwarpic.twitter.com/PtrjQtXFGO",Vishwesh Jainkuniya,1188834014360027136,2019-10-28 15:04:51,[],jainkuniya,1,0.0,0.9201,Positive
221,"Inspiring young Open Source Enthusiasts to kickstart their journey in the community.

Thanks @PESUniversity.

https://github.com/TheAlgorithms 
#Hacktoberfestpic.twitter.com/kzXWmz3s6I – at PES University",Anup Kumar Panwar,1188833503250534400,2019-10-28 15:02:49,['Hacktoberfestpic'],AnupKumarPanwar,0,0.0,0.7964,Positive
222,"Totally with you, Rajiv! ",Abhiram Ravikumar,1188830132535906304,2019-10-28 14:49:25,[],abhi12ravi,0,0.0,0.0,Neutral
223,"Good to know that. I had read about a few such--may be just one or two--experiments in Singapore. There is an old study mentioned in this piece:
https://www.thehindubusinessline.com/opinion/staggered-work-hours-may-help-beat-traffic/article29778440.ece# …
I don't think we can stagger a lot in the beginning, but a few options to begin and end offices can be tried.",Rajiv Kumar,1188739591404081152,2019-10-28 08:49:38,[],rajivkum,0,0.0,0.2382,Positive
224,I request you to take a look at the pathetic condition of roads on either side of ORR   from PES university to Nayanda halli junction.The service roads are  littered with garbage & construction debris & always encroached by sand lorries.,Satish Karanth,1188697266128744448,2019-10-28 06:01:27,[],karanth_satish,0,0.0,-0.5719,Negative
225,"May this auspicious festival fill your home with wealth, happiness, and everything that Brings You Joy! Wish you and your entire family a very very Happy Deepavali!

#happydiwali #happydeepavali #pesuniversity pic.twitter.com/LyfmlGhF3u",PES University,1188409800368869376,2019-10-27 10:59:10,"['happydiwali', 'happydeepavali', 'pesuniversity']",PESUniversity,0,1.0,0.9696,Positive
226,"Last but not the least - it's up to us to come up with innovative solutions to help @BBMPCOMM, @blrcitytraffic and fellow citizens to make Hosur Road less congested. 
I really hope the @cpronammametro #NammaMetro work gets completed ASAP! We badly need it. 
@kiranshaw TY.",Abhiram Ravikumar,1188401391502364672,2019-10-27 10:25:45,['NammaMetro'],abhi12ravi,0,0.0,0.8715,Positive
227,"@BlrCityPolice and  @blrcitytraffic  should appreciate and reward good samaritans who obey traffic laws, which also saves time for others. 

Hosur Road has an elevated expressway, a 6 lane highway and Metro work happening on one side. We need more traffic cops, sir! Please act.",Abhiram Ravikumar,1188400592424595456,2019-10-27 10:22:35,[],abhi12ravi,0,0.0,0.8977,Positive
228,"@PESUniversity in E-city has class timings from 8 AM - 3 PM - which is commendable because both teachers and staff do not get caught up in peak rush traffic. Good job! 

3/n",Abhiram Ravikumar,1188400221614530560,2019-10-27 10:21:06,[],abhi12ravi,0,0.0,0.4926,Positive
229,"Registrations for inGenius and girlGeeksHack have opened! 

Register now for the best 24 hour hackathon experience in Bangalore @PESUniversity EC campus, Nov 16 -17

Link: https://skillenza.com/challenges/ingenius …

Internships, Prizes over 1.3 lakhs, and lots of goodies up for grabs!

#hackathon",inGenius Hackathon,1188297155728920576,2019-10-27 03:31:34,['hackathon'],ingeniushack,4,0.0,0.8309,Positive
230,"That's amazing in its own right. 

Good job Ankit, and of course @PESUniversity!",Abhiram Ravikumar,1187180810866049024,2019-10-24 01:35:36,[],abhi12ravi,0,0.0,0.7901,Positive
231,"Thanks @PESUniversity for inviting us. It was a great time interacting with open source enthusiast, discussing some cool open source projects.
 @gsoc @hacktoberfest @zulip
@DynamiteChetan @AnupKumarPanwarpic.twitter.com/PtrjQtXFGO",Vishwesh Jainkuniya,1188834014360027136,2019-10-28 15:04:51,[],jainkuniya,1,0.0,0.9201,Positive
232,"Inspiring young Open Source Enthusiasts to kickstart their journey in the community.

Thanks @PESUniversity.

https://github.com/TheAlgorithms 
#Hacktoberfestpic.twitter.com/kzXWmz3s6I – at PES University",Anup Kumar Panwar,1188833503250534400,2019-10-28 15:02:49,['Hacktoberfestpic'],AnupKumarPanwar,0,0.0,0.7964,Positive
233,"Totally with you, Rajiv! ",Abhiram Ravikumar,1188830132535906304,2019-10-28 14:49:25,[],abhi12ravi,0,0.0,0.0,Neutral
234,"Good to know that. I had read about a few such--may be just one or two--experiments in Singapore. There is an old study mentioned in this piece:
https://www.thehindubusinessline.com/opinion/staggered-work-hours-may-help-beat-traffic/article29778440.ece# …
I don't think we can stagger a lot in the beginning, but a few options to begin and end offices can be tried.",Rajiv Kumar,1188739591404081152,2019-10-28 08:49:38,[],rajivkum,0,0.0,0.2382,Positive
235,I request you to take a look at the pathetic condition of roads on either side of ORR   from PES university to Nayanda halli junction.The service roads are  littered with garbage & construction debris & always encroached by sand lorries.,Satish Karanth,1188697266128744448,2019-10-28 06:01:27,[],karanth_satish,0,0.0,-0.5719,Negative
236,"May this auspicious festival fill your home with wealth, happiness, and everything that Brings You Joy! Wish you and your entire family a very very Happy Deepavali!

#happydiwali #happydeepavali #pesuniversity pic.twitter.com/LyfmlGhF3u",PES University,1188409800368869376,2019-10-27 10:59:10,"['happydiwali', 'happydeepavali', 'pesuniversity']",PESUniversity,0,1.0,0.9696,Positive
237,"Last but not the least - it's up to us to come up with innovative solutions to help @BBMPCOMM, @blrcitytraffic and fellow citizens to make Hosur Road less congested. 
I really hope the @cpronammametro #NammaMetro work gets completed ASAP! We badly need it. 
@kiranshaw TY.",Abhiram Ravikumar,1188401391502364672,2019-10-27 10:25:45,['NammaMetro'],abhi12ravi,0,0.0,0.8715,Positive
238,"@BlrCityPolice and  @blrcitytraffic  should appreciate and reward good samaritans who obey traffic laws, which also saves time for others. 

Hosur Road has an elevated expressway, a 6 lane highway and Metro work happening on one side. We need more traffic cops, sir! Please act.",Abhiram Ravikumar,1188400592424595456,2019-10-27 10:22:35,[],abhi12ravi,0,0.0,0.8977,Positive
239,"@PESUniversity in E-city has class timings from 8 AM - 3 PM - which is commendable because both teachers and staff do not get caught up in peak rush traffic. Good job! 

3/n",Abhiram Ravikumar,1188400221614530560,2019-10-27 10:21:06,[],abhi12ravi,0,0.0,0.4926,Positive
240,"Registrations for inGenius and girlGeeksHack have opened! 

Register now for the best 24 hour hackathon experience in Bangalore @PESUniversity EC campus, Nov 16 -17

Link: https://skillenza.com/challenges/ingenius …

Internships, Prizes over 1.3 lakhs, and lots of goodies up for grabs!

#hackathon",inGenius Hackathon,1188297155728920576,2019-10-27 03:31:34,['hackathon'],ingeniushack,4,0.0,0.8309,Positive
241,"That's amazing in its own right. 

Good job Ankit, and of course @PESUniversity!",Abhiram Ravikumar,1187180810866049024,2019-10-24 01:35:36,[],abhi12ravi,0,0.0,0.7901,Positive
242,"#Bengaluru: Former Karnataka Minister D. K. Shivakumar plays cricket during the inauguration of Media Cricket Tournament at Central College Grounds of PES University, in #Bengaluru on Dec 21, 2019

Get more updates @Cricketnmorepic.twitter.com/EGW4CRCPWt",cricketnmore,1208424894087614464,2019-12-21 16:32:00,"['Bengaluru', 'Bengaluru']",cricketnmore,0,0.0,0.25,Positive
243,"Celebrating #NationalLibraryWeek: As part of National Library Week Celebrations 2019 experts shared their insights about research and publishing. Prof. V Krishnamurthy, Registrar, #PESUniversity compared quality and quantity publishing in his talk. https://news.pes.edu/10291 pic.twitter.com/rXqUJpW1xW",PES University,1208377750597189632,2019-12-21 13:24:40,"['NationalLibraryWeek', 'PESUniversity']",PESUniversity,0,1.0,0.7269,Positive
244,"Sir, pardon my ignorance..
For example, I enter NICE road, say from PES University and pay for Mysore Road exit. Let's say the cost is Rs x.
Now, I drive to Hosur Road, which costs Rs 3x.
Isn't it a loss to them? Hence they check. #FASTAG could be a solution, though..",ತರ್ಲೆ 𝒯𝒽𝒾𝓂𝓂𝒶,1208228119284342784,2019-12-21 03:30:06,['FASTAG'],BLRrocKS,0,0.0,0.7347,Positive
245,"Students of #PES College of Pharmacy secured top ranks in pharmacy exam conducted by #RGUHS for 2018-19. Mitesh Bhansali & Simran Singhal jointly stood 1st in fourth semester, Ruqia Khanum stood 6th in fourth semester & Bhavana B R stood 3rd in first semester of #BPharma program.pic.twitter.com/v7irKW7tX5",PES University,1208025776521543680,2019-12-20 14:06:03,"['PES', 'RGUHS', 'BPharma']",PESUniversity,0,1.0,0.5423,Positive
246,"Have questions on our latest program - M. Tech in Data Science & Machine Learning in collaboration with @PESUniversity? Speak to Program Director Ankur Garg - IIT Madras and IIM Ahmedabad alumni on 23 Dec 2019 at 3 PM. Tune in then!

#LearningForLifepic.twitter.com/NYhjQnrQkK",Great Learning,1207999507415195648,2019-12-20 12:21:40,['LearningForLifepic'],Great_Learning,0,0.0,0.0,Neutral
247,Commemorating 150 years of Mahatma on University Slow Food Day: The students displayed a range of native and indigenous recipes to promote local food and traditional cooking as an alternative to fast food on the University Slow Food Day. https://news.pes.edu/10289 pic.twitter.com/mIbkO6oC4x,PES University,1207670524911984640,2019-12-19 14:34:25,[],PESUniversity,0,1.0,0.3818,Positive
248,"We’re pulling out all the stops to spread the word on our newest MTech program in collaboration with @pesuniversity. Here we are at the Bangalore @Infosys campus to shine the spotlight on future-secure technologies such as Data Science and Machine Learning! 

#LearningForLifepic.twitter.com/nb3sDJAkqF",Great Learning,1207657897578024960,2019-12-19 13:44:14,['LearningForLifepic'],Great_Learning,0,0.0,-0.2244,Negative
249,"PES University’s BA LLB, BBA LLB, BCom LLB and LLM Programs: Registrations Open https://www.pessat.com/?utm_source=Lawctopus&#038;utm_medium=banner_others&#038;utm_campaign=clicks …",Lawctopus,1207311372662591488,2019-12-18 14:47:16,"['038', '038']",Lawctopus,0,0.0,0.0,Neutral
250,"On-campus round of Hult Prize Challenge 2020 held

The 2020 Hult Prize Challenge was building startups that have a positive impact on our planet with every dollar earned. 

Read full article: https://news.pes.edu/10288 pic.twitter.com/pOaMBE0GhR",PES University,1207300342016118784,2019-12-18 14:03:26,[],PESUniversity,0,1.0,0.8957,Positive
251,"Prof. Muralishankar from the Department of Electronics and Communication, CMR University along with Prof. Sutapa Sarkar, CMRIT and Dr. Sanjeev G., PES University were awarded the “Best Paper Presenter” which was accepted at ICEECCOT 2019.
#CMRUniversity #BestPaperPresenterpic.twitter.com/B01S0fQZ5h",CMR University,1207276395623153664,2019-12-18 12:28:17,"['CMRUniversity', 'BestPaperPresenterpic']",CMRUniversity,0,0.0,0.5859,Positive
252,"We’re proud to announce our newest 2-year http://M.Tech  program in Data Science and Machine Learning, developed in collaboration with the renowned @PESUniversity, complete with PESIT alumni status! 

Sign up today: https://www.greatlearning.in/masters-in-data-science-pes …
#LearningForLifepic.twitter.com/CbZ2jWoaRl",Great Learning,1207275361009987584,2019-12-18 12:24:10,['LearningForLifepic'],Great_Learning,0,0.0,0.5255,Positive
253,"We are glad to have Mrs.Divya Prabha K R, Assistant professor at PES University, Bengaluru and an experienced clinical data management professional, as a Guest speaker at our Workshop on Recent Advances in Clinical Research to be held from 20th to 24th January 2020 at NITTE. pic.twitter.com/pMQIt288ds",Samahitha Research Solutions,1207159735440461824,2019-12-18 04:44:43,[],samahithars,0,0.0,0.4588,Positive
254,"inGenius, the annual 24-hour hackathon & GirlGeeksHack saw over 310 hackers competing to create the best solution. The participants received support and guidance from a team of 27 mentors and judges, who brought a deep knowledge and experience with them. 

https://news.pes.edu/10287 pic.twitter.com/z5ALWRWZbW",PES University,1206947726296043520,2019-12-17 14:42:16,[],PESUniversity,0,1.0,0.8834,Positive
255,"#Bengaluru: Former Karnataka Minister D. K. Shivakumar plays cricket during the inauguration of Media Cricket Tournament at Central College Grounds of PES University, in #Bengaluru on Dec 21, 2019

Get more updates @Cricketnmorepic.twitter.com/EGW4CRCPWt",cricketnmore,1208424894087614464,2019-12-21 16:32:00,"['Bengaluru', 'Bengaluru']",cricketnmore,0,0.0,0.25,Positive
256,"Celebrating #NationalLibraryWeek: As part of National Library Week Celebrations 2019 experts shared their insights about research and publishing. Prof. V Krishnamurthy, Registrar, #PESUniversity compared quality and quantity publishing in his talk. https://news.pes.edu/10291 pic.twitter.com/rXqUJpW1xW",PES University,1208377750597189632,2019-12-21 13:24:40,"['NationalLibraryWeek', 'PESUniversity']",PESUniversity,0,1.0,0.7269,Positive
257,"Sir, pardon my ignorance..
For example, I enter NICE road, say from PES University and pay for Mysore Road exit. Let's say the cost is Rs x.
Now, I drive to Hosur Road, which costs Rs 3x.
Isn't it a loss to them? Hence they check. #FASTAG could be a solution, though..",ತರ್ಲೆ 𝒯𝒽𝒾𝓂𝓂𝒶,1208228119284342784,2019-12-21 03:30:06,['FASTAG'],BLRrocKS,0,0.0,0.7347,Positive
258,"Students of #PES College of Pharmacy secured top ranks in pharmacy exam conducted by #RGUHS for 2018-19. Mitesh Bhansali & Simran Singhal jointly stood 1st in fourth semester, Ruqia Khanum stood 6th in fourth semester & Bhavana B R stood 3rd in first semester of #BPharma program.pic.twitter.com/v7irKW7tX5",PES University,1208025776521543680,2019-12-20 14:06:03,"['PES', 'RGUHS', 'BPharma']",PESUniversity,0,1.0,0.5423,Positive
259,"Have questions on our latest program - M. Tech in Data Science & Machine Learning in collaboration with @PESUniversity? Speak to Program Director Ankur Garg - IIT Madras and IIM Ahmedabad alumni on 23 Dec 2019 at 3 PM. Tune in then!

#LearningForLifepic.twitter.com/NYhjQnrQkK",Great Learning,1207999507415195648,2019-12-20 12:21:40,['LearningForLifepic'],Great_Learning,0,0.0,0.0,Neutral
260,Commemorating 150 years of Mahatma on University Slow Food Day: The students displayed a range of native and indigenous recipes to promote local food and traditional cooking as an alternative to fast food on the University Slow Food Day. https://news.pes.edu/10289 pic.twitter.com/mIbkO6oC4x,PES University,1207670524911984640,2019-12-19 14:34:25,[],PESUniversity,0,1.0,0.3818,Positive
261,"We’re pulling out all the stops to spread the word on our newest MTech program in collaboration with @pesuniversity. Here we are at the Bangalore @Infosys campus to shine the spotlight on future-secure technologies such as Data Science and Machine Learning! 

#LearningForLifepic.twitter.com/nb3sDJAkqF",Great Learning,1207657897578024960,2019-12-19 13:44:14,['LearningForLifepic'],Great_Learning,0,0.0,-0.2244,Negative
262,"PES University’s BA LLB, BBA LLB, BCom LLB and LLM Programs: Registrations Open https://www.pessat.com/?utm_source=Lawctopus&#038;utm_medium=banner_others&#038;utm_campaign=clicks …",Lawctopus,1207311372662591488,2019-12-18 14:47:16,"['038', '038']",Lawctopus,0,0.0,0.0,Neutral
263,"On-campus round of Hult Prize Challenge 2020 held

The 2020 Hult Prize Challenge was building startups that have a positive impact on our planet with every dollar earned. 

Read full article: https://news.pes.edu/10288 pic.twitter.com/pOaMBE0GhR",PES University,1207300342016118784,2019-12-18 14:03:26,[],PESUniversity,0,1.0,0.8957,Positive
264,"Prof. Muralishankar from the Department of Electronics and Communication, CMR University along with Prof. Sutapa Sarkar, CMRIT and Dr. Sanjeev G., PES University were awarded the “Best Paper Presenter” which was accepted at ICEECCOT 2019.
#CMRUniversity #BestPaperPresenterpic.twitter.com/B01S0fQZ5h",CMR University,1207276395623153664,2019-12-18 12:28:17,"['CMRUniversity', 'BestPaperPresenterpic']",CMRUniversity,0,0.0,0.5859,Positive
265,"We’re proud to announce our newest 2-year http://M.Tech  program in Data Science and Machine Learning, developed in collaboration with the renowned @PESUniversity, complete with PESIT alumni status! 

Sign up today: https://www.greatlearning.in/masters-in-data-science-pes …
#LearningForLifepic.twitter.com/CbZ2jWoaRl",Great Learning,1207275361009987584,2019-12-18 12:24:10,['LearningForLifepic'],Great_Learning,0,0.0,0.5255,Positive
266,"We are glad to have Mrs.Divya Prabha K R, Assistant professor at PES University, Bengaluru and an experienced clinical data management professional, as a Guest speaker at our Workshop on Recent Advances in Clinical Research to be held from 20th to 24th January 2020 at NITTE. pic.twitter.com/pMQIt288ds",Samahitha Research Solutions,1207159735440461824,2019-12-18 04:44:43,[],samahithars,0,0.0,0.4588,Positive
267,"inGenius, the annual 24-hour hackathon & GirlGeeksHack saw over 310 hackers competing to create the best solution. The participants received support and guidance from a team of 27 mentors and judges, who brought a deep knowledge and experience with them. 

https://news.pes.edu/10287 pic.twitter.com/z5ALWRWZbW",PES University,1206947726296043520,2019-12-17 14:42:16,[],PESUniversity,0,1.0,0.8834,Positive
268,"@PESUniversity: hi, do you offer part time mtech cyber security course?",Parveen D,1190318488885182464,2019-11-01 17:23:37,[],sony2730,0,0.0,0.34,Positive
269,"Social awareness program on addiction with a pledge by students to stay away from addiction: PES University  in association with  Girinagar Police Station, South Division, Bangalore City organised PESUians Against Intoxication initiative. https://news.pes.edu/10241 pic.twitter.com/6PuYas5wLG",PES University,1190268835028320256,2019-11-01 14:06:19,[],PESUniversity,0,1.0,0.0,Neutral
270,Distribution of Bags and Notebooks to flood affected school children by PES University. https://mycitybeats.wordpress.com/2019/11/01/distribution-of-bags-and-notebooks-to-flood-affected-school-children-by-pes-university/ …pic.twitter.com/ghqnNh3MHr,Balaji,1190071037393809408,2019-11-01 01:00:20,[],krbalaji68,0,0.0,-0.1531,Negative
271,Thats great bro ,Abhijeet Rastogi,1189806206321221632,2019-10-31 07:27:59,[],happeningShizz,0,0.0,0.6249,Positive
272,All nighter Studython held: The objective of the Studython was to test the endurance and the limits of the efforts focused on understanding and applying technical concepts.  https://news.pes.edu/10240 pic.twitter.com/PzoFGFfKdb,PES University,1189571856702922752,2019-10-30 15:56:46,[],PESUniversity,2,1.0,0.3818,Positive
273,The toddler died!  Can Indian Govt. Stop funding IIT's. Anyways they r not going to do anything 4 Indian ppl. Govt. Should start funding inventors like Madurai Manikandan who vl do something 4 Indian ppl selflessly!,Ramanathan,1189012815438204928,2019-10-29 02:55:20,[],pradeep_kl,0,0.0,-0.5972,Negative
274,"@PESUniversity: hi, do you offer part time mtech cyber security course?",Parveen D,1190318488885182464,2019-11-01 17:23:37,[],sony2730,0,0.0,0.34,Positive
275,"Social awareness program on addiction with a pledge by students to stay away from addiction: PES University  in association with  Girinagar Police Station, South Division, Bangalore City organised PESUians Against Intoxication initiative. https://news.pes.edu/10241 pic.twitter.com/6PuYas5wLG",PES University,1190268835028320256,2019-11-01 14:06:19,[],PESUniversity,0,1.0,0.0,Neutral
276,Distribution of Bags and Notebooks to flood affected school children by PES University. https://mycitybeats.wordpress.com/2019/11/01/distribution-of-bags-and-notebooks-to-flood-affected-school-children-by-pes-university/ …pic.twitter.com/ghqnNh3MHr,Balaji,1190071037393809408,2019-11-01 01:00:20,[],krbalaji68,0,0.0,-0.1531,Negative
277,Thats great bro ,Abhijeet Rastogi,1189806206321221632,2019-10-31 07:27:59,[],happeningShizz,0,0.0,0.6249,Positive
278,All nighter Studython held: The objective of the Studython was to test the endurance and the limits of the efforts focused on understanding and applying technical concepts.  https://news.pes.edu/10240 pic.twitter.com/PzoFGFfKdb,PES University,1189571856702922752,2019-10-30 15:56:46,[],PESUniversity,2,1.0,0.3818,Positive
279,The toddler died!  Can Indian Govt. Stop funding IIT's. Anyways they r not going to do anything 4 Indian ppl. Govt. Should start funding inventors like Madurai Manikandan who vl do something 4 Indian ppl selflessly!,Ramanathan,1189012815438204928,2019-10-29 02:55:20,[],pradeep_kl,0,0.0,-0.5972,Negative
