,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
5846,The ideas and innovations IITs have come up with to help India fight #coronavirus @IITGuwahati @iitdelhi ,2020-04-01 05:47:13+00:00,IITGuwahati,5,0.0,0.0258,Neutral
5847,"Reposted from @_watchfulindian Not a fan of Chetan Bhagat but what a reply . Chetan Bhagat's academic credentials: IIT Delhi, IIM Ahmedabad. Kunal Kamra: 12th pass https://www.instagram.com/p/B-bVHdHjC9h/?igshid=1ok1t734xkyqm",2020-04-01 05:46:44+00:00,cheekurv,0,0.0,-0.1232,Negative
5848,"@narendramodi @RatanSharda55 @AmitShah pls involve army to get PPE equipment made available , @iitdelhi @isro have technology @DRDO_India has huge capacity to manufacture in mass scale , wasting time now cost life’s of health care workers . We need action on war scale .",2020-04-01 05:07:31+00:00,sadanjan,0,0.0,-0.2023,Negative
5849,Don't u dare to argue with an IIT Delhi &amp; IIM ahmedabad graduate. he will fuck u right left and centre &amp; still u will be confuse from where he is fucking ,2020-04-01 05:00:31+00:00,sahoo_roshan,0,0.0,-0.7783,Negative
5850,@narendramodi @PMOIndia @ArvindKejriwal @iitdelhi please check and try something like this in India too. ,2020-04-01 04:39:16+00:00,jitendermyname,0,0.0,0.5859,Positive
5851,India is the mother of invention,2020-04-01 04:19:15+00:00,vbbhoyar,0,0.0,0.0,Neutral
5852,India really needs more on Research and Development. Our country has enormous talent. Cheers ,2020-04-01 04:10:42+00:00,ShariffInayath,0,0.0,0.7559,Positive
5853,"IIT Delhi has a school of biological Sciences, and departments of biomedical, biotechnology and chemical engineering and so on. Not just limited to core engineering as common people understand it.",2020-04-01 03:37:49+00:00,anand_rohan,0,0.0,0.1695,Positive
5854,CC @anandmahindra Sir. Hope you can help.,2020-03-31 19:25:31+00:00,asmeetshah,0,0.0,0.6808,Positive
5855,Well done,2020-03-31 19:06:41+00:00,shwetar30,0,0.0,0.2732,Positive
5856,ManyCongratulations... .@Chandrima_Sinha do let us know if you have any opportunity for MSME..,2020-03-31 18:08:27+00:00,AnandJalan_,0,0.0,0.4215,Positive
5857,Congratulations @Chandrima_Sinha and @investindia for pushing this key project for @makeinindia,2020-03-31 18:03:14+00:00,SecySanjay,0,0.0,0.5994,Positive
5858,"Good eye, @SecySanjay Sir! You would be happy to know @investindia is assisting AgVa @diwakarvaish and @Maruti_Corp to take this forward #makingithappen",2020-03-31 17:28:29+00:00,Chandrima_Sinha,12,0.0,0.784,Positive
5859,"@PrakashJavdekar @ramgopal_rao @iitdelhi Please start online classes at the earliest for IITDelhi , BTech students have a packed schedule, and cannot afford to lose any more time.",2020-03-31 17:14:51+00:00,SharmaSukriti2,0,0.0,0.5511,Positive
5860,"@PrakashJavdekar @iitdelhi Sir, educational institutions across the world, including private institutions in India have started online classes for students at least a week ago . IIT Delhi has not started classes, this is crucial time lost for students.",2020-03-31 17:12:09+00:00,SharmaSukriti2,0,0.0,-0.3182,Negative
5861,"What about managing acute respiratory distress , where oxygen/pressures /volume has to be adjusted ?",2020-03-31 17:09:52+00:00,manammehra,0,0.0,-0.5267,Negative
5862,Well done,2020-03-31 17:09:04+00:00,TheInnerSpirit,0,0.0,0.2732,Positive
5863,Speak to @anandmahindra,2020-03-31 16:54:33+00:00,Pradeepbagla,0,0.0,0.0,Neutral
5864,JOB POST: Administrative Positions at IIT Delhi [5 Vacancies]: Apply by April 30 ,2020-03-31 16:43:29+00:00,noticebard,0,0.0,0.0,Neutral
5865,#IITDelhi launches Benevolent Fund to receive voluntary contributions for meeting the needs of the people of the lower economic strata that depend on the campus community ,2020-03-31 16:14:31+00:00,iitdelhi,10,1.0,0.3612,Positive
5866,Scale up production not started yet.,2020-03-31 16:02:01+00:00,GSingh030,0,0.0,0.0,Neutral
5867,Wishing you the best. Absolutely amazing and heart warming story. Please help and take note people - @kiranshaw @thekiranbedi @anandmahindra @Infosys_nmurthy @Infosys @asterbangalore @ColumbiaAsiaIn @PCMohanMP @rajeev_mp @sriramulubjp @drharshvardhan @RNTata2000 @MrMotilalOswal,2020-03-31 15:58:20+00:00,a6ahuja,0,0.0,0.965,Positive
5868,"Madam, at least help to produce in this hour of crisis.",2020-03-31 15:50:39+00:00,nathtapas,0,0.0,-0.34,Negative
5869,"All these so called low cost ventilators - have those been testedbfor reliability and for how many cycles. How to rely upon these innovations - these are life saving kits, not rectrational drones",2020-03-31 15:31:37+00:00,nosustenance,0,0.0,-0.3353,Negative
5870,Can you please let us know whom to contact ? We are interested to collaborate,2020-03-31 15:20:33+00:00,mohatanmaya,0,0.0,0.6124,Positive
5871,I Its time to #MakeInIndia success.,2020-03-31 15:19:24+00:00,80subhra,0,0.0,0.5719,Positive
5872,Stop buying products from China,2020-03-31 15:18:30+00:00,80subhra,0,0.0,-0.296,Negative
5873,"@WIONews @palkisu @TimesNow @navikakumar @republic @indiatvnews @RajatSharmaLive @ABPNews @TOIIndiaNews @HindustanTimes @FrustIndian @OpIndia_com Please cover this news, thank you. Cc @nsitharaman @FinMinIndia @drharshvardhan @DrHVoffice @Swamy39 @ishkarnBHANDARI #Coronaindia",2020-03-31 14:49:39+00:00,drabhishekjain,0,0.0,0.5859,Positive
5874,Save life ventilater....,2020-03-31 14:41:28+00:00,Rocking03296821,0,0.0,0.4939,Positive
5875,Great efforts for the National cause ,2020-03-31 14:40:09+00:00,msgoindi59,0,0.0,0.6249,Positive
5876,I think Anand Mahindraji can take it up immediately .@anandmahindra,2020-03-31 14:32:09+00:00,tripathyak1,0,0.0,0.0,Neutral
5877,A ray of hope. Excellent news @iitdelhi @aiims_newdelhi,2020-03-31 14:19:32+00:00,pikee_sharma,0,0.0,0.765,Positive
5878,Should this not be tested to check if it will suit Covid patients,2020-03-31 14:06:55+00:00,muralimenonblr,0,0.0,0.0,Neutral
5879,Then why we need imported one?,2020-03-31 14:05:55+00:00,Daya1965,0,0.0,0.0,Neutral
5880,"Amazing We've d most intelligent brains in r country,so proud of r scientists. @sundarpichai @satyanadella @naval @narendramodi @PMOIndia @ambkcsingh @OfficeofUT @AUThackeray @thepeeinghuman @Samdish @ScoopWhoop @subhashchandra @varungrover @ril_foundation @AshokKhemka_IAS",2020-03-31 14:05:02+00:00,I_AM__Goddess,0,0.0,0.8805,Positive
5881,. @iitdelhi aims to collect Rs 3.42 crore #CoronavirusLockdown,2020-03-31 14:00:26+00:00,ieeducation_job,5,0.0,0.0,Neutral
5882,"Hon'@rsprasad sir, seems an effective invention. Such indigenous low cost equipment need to be promoted.",2020-03-31 13:59:10+00:00,urbashidigital,0,0.0,0.5859,Positive
5883,"Getting permission to start, will take 6-9 months. Ease of doing business is only good on paper.Easier to import",2020-03-31 13:45:03+00:00,RameshMetha,0,0.0,0.6597,Positive
5884,Superb ,2020-03-31 13:34:51+00:00,imran999ik,0,0.0,0.6249,Positive
5885,Great news..Goodjob!,2020-03-31 13:03:57+00:00,Neeraprasad,0,0.0,0.6588,Positive
5886,@anandmahindra Dear Sir Kindly look in to possibilities of Mahindra Group take help in scaling this up ,2020-03-31 12:56:18+00:00,jeyaprabhakar,0,0.0,0.8176,Positive
5887,how much investment you need,2020-03-31 12:55:07+00:00,9810098100a,0,0.0,0.0,Neutral
5888,"how do u say no need? der is severe shortage across country, workers hv migrated, transport services r skeletal (4 raw mat supply chain), support services like food 4 workers all issues. how do u expect industry 2 scale overnite? we need chinese 4 immed need.",2020-03-31 12:52:34+00:00,IsAnanthKrishna,0,0.0,-0.2406,Negative
5889,MSME’s should also be encouraged and engaged in such projects.. a way to move forward,2020-03-31 12:51:55+00:00,AnandJalan_,0,0.0,0.6369,Positive
5890,"It is my little contribution of 51 /- in #PMCareFund for fighting against pandemic COVID-19. I'm inviting all engineering students all over the India, come ahead and donate at least 51/-. @PMOIndia @narendramodi @mygovindia @nitcofficial @HRDMinistry @iitdelhi @iitmadras",2020-03-31 12:51:37+00:00,jagmohanmehta,0,0.0,-0.0516,Negative
5891,No need.,2020-03-31 12:47:37+00:00,kiranshaw,6,0.0,-0.296,Negative
5892,Then what is the need for GOI ordering Chinese suppliers... just curious,2020-03-31 12:43:28+00:00,AnandJalan_,0,0.0,0.3182,Positive
5893,"@PMOIndia @drharshvardhan @HRDMinistry @Swamy39 @nitin_gadkari Sir please help IIT delhi to provide them COVED19 sample. So that Indianize kit could be available at the earliest Coronavirus: IIT Delhi की जांच किट अधर में लटकी, नहीं मिले अब तक सैंपल ",2020-03-31 12:42:54+00:00,RaviPrakashSi5,0,0.0,0.6124,Positive
5894,"brilliant one, how can we support to make this more for patients who are in need",2020-03-31 12:15:54+00:00,connectjosef,0,0.0,0.7579,Positive
5895,Great job... Time to produce millions of them.,2020-03-31 11:57:09+00:00,anilkv11,0,0.0,0.6249,Positive
5896,Bravo. This is what is required. A big salute but be cautious of hoarders.,2020-03-31 11:43:15+00:00,chotu58,0,0.0,-0.1531,Negative
5897,Why e'pre search Why not GoI in PSU?,2020-03-31 11:16:38+00:00,graduatesap,0,0.0,0.0,Neutral
5898,Wondering if @iitdelhi is going to do something similar to us. ,2020-03-31 10:49:07+00:00,MadCapProf,0,0.0,0.0,Neutral
5899,"Sir, I am student of IIT Delhi, I live in Machhiwara. I come back on 15th of March. Should I contact my civil hospital?",2020-03-31 10:32:46+00:00,rishibaadshah,0,0.0,0.0,Neutral
5900,Wow that's commendable. #kudos to our scientists from @iitdelhi and doctors from #AIIMS.,2020-03-31 10:24:51+00:00,iavinashkjha,1,0.0,0.7964,Positive
5901,Sir more tha 200 Indian stranded in Indonesia Jakarta please do the needful We have tried many times to reach embassy,2020-03-31 10:06:51+00:00,MUJAWAR007,0,0.0,0.34,Positive
5902,Wow what a amazing innovation.... !this is what India needs ...need based innovative products......these kind of things will really make us global player's as well as make our country self sustainable......God bless such talented people who put their knowledge the right place. ,2020-03-31 09:53:55+00:00,Pushpa79118041,0,0.0,0.9665,Positive
5903,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:51:36+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5904,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:49:25+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5905,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:45:15+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5906,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated",2020-03-31 09:43:46+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5907,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated ",2020-03-31 09:38:47+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5908,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:35:14+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5909,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:30:14+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5910,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:29:10+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5911,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:28:24+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5912,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:27:32+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5913,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:26:26+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5914,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:23:24+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5915,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:22:47+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5916,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:21:54+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5917,Best way is to tag @narendramodi and @PMOIndia to get instant possible guidance.,2020-03-31 09:20:59+00:00,Manojtrripathi,0,0.0,0.6369,Positive
5918,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:18:03+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5919,"Save Indian Education Through Innovation In Indian Education Campaign. First time ever in the history of India a national conference conducted in an underdeveloped city, Jaunpur. Principal, Professors, Vice Chancellors from 30 states of India and IIT Delhi Director Participated. ",2020-03-31 09:17:26+00:00,OnlineEngTrain1,0,0.0,0.7003,Positive
5920,Coronavirus: Robots may sanitise cities soon! #coronavirus #COVID_19 #coronavirus @drharshvardhan @PMOIndia @narendramodi @AmitShah @smritiirani @ShashiTharoor @RahulGandhi @iitdelhi @aiims_newdelhi,2020-03-31 08:51:37+00:00,NENowNews,2,0.0,0.0,Neutral
5921,"An alumni of IIT Delhi, Prof. Ravi Kumar is an expert engineer and holds a key position as the Professional body member of GLOGIFT Society. #KnowYourMentors #NSB #NTPC #Mentors #SchoolofBusiness",2020-03-31 08:44:30+00:00,nsb_ntpc,0,0.0,0.0,Neutral
5922,Kindly advise whom to reach out to for commercial discussions.,2020-03-31 08:28:36+00:00,the_ajitsingh,0,0.0,0.5106,Positive
5923,"Sanjay ji, who should be contacted please?",2020-03-31 08:26:37+00:00,the_ajitsingh,0,0.0,0.3182,Positive
5924,The smile on there face was something which made my day. Thank youuuuu so much ,2020-03-31 08:23:14+00:00,Chacha_Choudary,0,0.0,0.6124,Positive
5925,#ChineseVirus19 update: 1. Test kit in production by Pune based private lab. 2. Test kit made by DRDO got approval from ICMR to start production. 3. BHU prof and 3 students made testing kit and under approval process. 4. IIT delhi prof. and 4 students make kit and under testing.,2020-03-31 07:26:59+00:00,pra_shant5,0,0.0,0.7351,Positive
5926,@investindia and @NITIAayog are in loop,2020-03-31 07:15:57+00:00,SecySanjay,2,0.0,0.0,Neutral
5927,Perhaps a PSU or immediate seed funding by the govt could lead the way,2020-03-31 07:10:37+00:00,aniltrigunayat,0,0.0,0.0,Neutral
5928,"cc @pmoindia @SanjayAnandaram @TVMohandasPai it might be useful to invest in this rather than to hastily buy 10,000 chinese #ventilators that a) probably don't work well, b) might be recycled used ones already heavily infected.",2020-03-31 06:53:01+00:00,RajeevSrinivasa,1,0.0,-0.2764,Negative
5929,"Take a bow dear inventors. Affordable healthcare is a basic human right, not a luxury. Hope it hits the market soon",2020-03-31 06:45:39+00:00,RaghuTata,0,0.0,0.05,Positive
5930,This invention has come handy at apt time. Hats off to IIT Delhi &amp; AIIMS. ,2020-03-31 06:40:01+00:00,eouconsulting,0,0.0,0.0,Neutral
5931,"We can invest for need of the hour, kindly suggest",2020-03-31 06:32:33+00:00,jalanbijay1,0,0.0,0.4939,Positive
5932,Agva healthcare is already developing these vents.,2020-03-31 06:32:25+00:00,anupampom,0,0.0,0.0,Neutral
5933,"Sir, only American products will be approved during the corona pandemic. No matter how genuine you are, unless America or America based companies offers support.",2020-03-31 06:23:39+00:00,immune_soul,0,0.0,0.6626,Positive
5934,Amazing work ,2020-03-31 06:21:22+00:00,UjjwalGandhi12,0,0.0,0.5859,Positive
5935,We would like to commence production and are ready to pay royalty for tech. Please let us know who to contact.,2020-03-31 06:18:42+00:00,gargi_dash,0,0.0,0.7096,Positive
5936,N there #thousands of #medical #emergency where #respiratory is #primary need @life @time start from #cerebral anoxia #haemorrhaege #accidental #cardiac #pulmonary #paralysis &amp; #diabetic #ketoacidosis hope so many instrument may also invented by @anandmahindra #jyoticnc @CMOGuj,2020-03-31 06:14:51+00:00,Dev75452879,0,0.0,-0.0,Neutral
5937,Here is an example for us to connect to the possibilities that exist with #BehaviouralEconomics https://www.citylab.com/transportation/2018/05/the-amazing-psychology-of-japanese-train-stations/560822/ @JapanGov @R_Thaler,2020-03-31 06:12:22+00:00,anisharavind,1,0.0,0.0,Neutral
5938,@narendramodi @pmoindia take #corona as #inspirational #motivational @comedycentral 4 #medical #technology @sciam @isro @SpaceX @futurism @USAPhysique @TechCrunch #opportunities it will help lot in management of vast kind of #emergency cause #cheapest #instrument wil hlp #patient,2020-03-31 06:12:02+00:00,Dev75452879,0,0.0,0.6915,Positive
5939,#Civility is a relative thing in any #human population - #empathy is a better route to understand that depths of that relation IMHO. #Biases are an integral part of life and also #Life enabling. Influencing #behaviour is key to solutions design when dealing with a #Crowd,2020-03-31 06:10:51+00:00,anisharavind,1,0.0,0.5574,Positive
5940,sir how can we purchase can you share contact...thanks,2020-03-31 06:09:41+00:00,sailesh50,0,0.0,0.296,Positive
5941,Excellent Innovation and would not have come at better time than today due to #CoronavirusOutbreak where we need such ventilator on war footing. Kudos to out of box thinking of some extraordinary souls @achyuta_samanta @skilledinodisha @nbdhal @PradeepJenaIAS @MoSarakaar,2020-03-31 05:59:19+00:00,JaydevDas19,0,0.0,0.8225,Positive
5942,"Also inc test times slightly & less effective w/ high infection rate. Useful for India, Africa w/ large populations & low testing capacity @iitdelhi @IIITDelhi @IIMAhmedabad @CMHSIIMA",2020-03-31 05:44:09+00:00,Hyderabadi_chai,2,0.0,0.5177,Positive
5943,"@CVRAMAN61 Simply Superb Sir.... Proving again , necessity is mother of invention....Now it is upto our Industry to commercialize this on ASAP basis..",2020-03-31 05:43:57+00:00,rajeshk1609,0,0.0,0.6249,Positive
5944,"Our scientists from @iitdelhi and doctors from #AIIMS Delhi have invented this #ventilator at reasonable cost, higher efficiency and wide application. We need an entrepreneur who can leverage capital to scale up production #IndiaFightsCorona @anandmahindra @RNTata2000 @kiranshaw",2020-03-31 05:41:27+00:00,SecySanjay,409,0.0,0.3612,Positive
5945,"No water is required to take body bath,shampoo for surgery patients-hospital,patients--invented by IIT DELHI STUDENTS, REQUIRED CALL SHANKAR-9283287967 ",2020-03-31 05:18:27+00:00,Kannan93339632,0,0.0,-0.296,Negative
5946,And here is the good news! @ICMRDELHI @PMOIndia @iitbombay @iiscbangalore @iitdelhi @DRDO_India,2020-03-31 05:17:45+00:00,corona_votebank,0,0.0,0.4926,Positive
5947,"Unfortunately civilty in migrant population is absent so to say. 2 min conversations may not to be hinged on civilty, simple 2 questions for which they get 120 secs. 'What's in their mind'",2020-03-31 05:05:16+00:00,AshokNellikar,1,0.0,-0.34,Negative
5948,"Agree, we should encourage contrarian views; it broadens our understanding (as long the discussion is civil)",2020-03-31 05:00:43+00:00,baski_LA,2,0.0,0.7003,Positive
5949,Yes let do this also. Also people who 'purposefully' defy logic may have some interesting viewpoints that could make gullible sense Debunking / Demystifying Lockdown - perspectives from a literate illiterate world,2020-03-31 04:56:36+00:00,AshokNellikar,2,0.0,0.4404,Positive
5950,"With advancements, #Science enables #Leadership to predict #human behaviour segment wise and such #knowledge can be used to get better results after we saw the scope of #possibilities with #ClapforCarers call #ScienceHasAnswers #Covid19 as a teacher / #Facilitator for #Learning",2020-03-31 04:49:18+00:00,anisharavind,0,0.0,0.7184,Positive
5951,"I am in for the convo, we can have a zoom call",2020-03-31 04:47:27+00:00,baski_LA,1,0.0,0.0,Neutral
5952,These things will continue to happen since in a diverse setup priorities are different; people who defy logic do so because they think there isn't a tomorrow. 1 of these days I would like to have a quick 2 min conv like Arnab G with 10 such people just to listen to their POV ,2020-03-31 04:46:20+00:00,AshokNellikar,1,0.0,0.6124,Positive
5953,What a perfect idea to utilise 21 days #CoronaLockdown #hackathon #hackthecrisis #hackthecrisisindia @GoI_MeitY @iitdelhi @iitroorkee @IITKanpur https://www.shiksha.com/articles/covid-19-ministry-of-electronics-it-invites-creative-minds-to-participate-in-hack-the-crisis-in-india-blogId-33767,2020-03-31 04:12:22+00:00,love_anum,0,0.0,0.5719,Positive
5954,Pls come up with something like this to sterilise & reuse #N95 https://www.battelle.org/newsroom/news-details/battelle-deploys-decontamination-system-for-reusing-n95-masks @anandmahindra @NITDofficial @iitmadras @IITKgp @iitdelhi,2020-03-31 03:23:48+00:00,dr_rothmanpt,0,0.0,0.4215,Positive
5955,"@iitbombay @iitmadras @IITKgp @iitdelhi @IITKanpur @TCS Dear Sir, why not creating New technology for ""indian version of twitter"".How many years we depend on Foreign Company for Communication and bear their biased behaviour.Create like UPI type simple &amp; user friendly platform.",2020-03-31 02:26:16+00:00,RanjayDwivedi,0,0.0,0.6499,Positive
5956,"National Technical Education in Globally Competitive Scenario: Prof. Swapan Bhattacharya,Former Director,NIT Surathkal & Durgapur @surathkal_nitk @NITDurgapur @NITwarangle @nitrourkela @iitdelhi @iitbombay @iitbbs @iitbhuglobal #Telengana @iitmadras https://theeducationpaper.com/national-technical-education-in-globally-competitive-scenario-prof-swapan-bhattacharyaformer-directornit-surathkal-durgapur/",2020-03-31 02:18:50+00:00,educationpaper,2,0.0,0.1779,Positive
5957,IIT Delhi researchers develop method to reduce test cost for COVID-19 https://www.businesstoday.in/latest/trends/iit-delhi-researchers-develop-method-to-reduce-test-cost-for-covid-19/story/398889.html?utm_source=twitter&amp;utm_medium=WEB via @BT_India,2020-03-30 22:59:40+00:00,bala_animation,0,0.0,0.0,Neutral
5958,IIT- Delhi identifies unique sequences to use a non-probe based Realtime-PCR technique to detect Covid - 19 cases within 3 hours in India. #IITDelhi ,2020-03-30 20:03:56+00:00,scicatalystweb,0,0.0,0.0,Neutral
5959,What is #IITKanpur doing. Now question should be asked whether our highly rated IITs failed us ! @PMOIndia @myogiadityanath @CMOfficeUP @narendramodi @AmitShah @ARanganathan72 @Iyervval @sushantsareen @DrRPNishank @IITKanpur @iitdelhi @iitbombay @IITKgp @iitmadras,2020-03-30 19:33:32+00:00,binugazi,0,0.0,-0.5935,Negative
5960,"Pandemic doesn’t see party, region, color or religion. It loves the density to spread and thrive, #PhysicalDistancing avoids it. You see this ignorance or arrogance around the globe",2020-03-30 19:12:33+00:00,baski_LA,1,0.0,-0.1469,Negative
5961,"People are somehow deaf.....Irrespective of religion, caste or creed , people need to follow this",2020-03-30 19:02:09+00:00,ravikikan,0,0.0,0.0,Neutral
5962,Dear @ArvindKejriwal ji Why r schools charging full fees whn there is a lockdown &amp; Jobs r being cut ? Shouldn't they waive off ? @AamAadmiParty @DelhiPolice @iitdelhi @BJP4Delhi @TOIDelhi #defstar5 @LtGovDelhi @DelhiCapitals @htdelhi @NewDelhiTimes #makeyourownlane @BJP4India,2020-03-30 19:01:02+00:00,ravikikan,18,0.0,0.2168,Positive
5963,That will be truely wonderdul. You can achieve so much more together!,2020-03-30 18:21:26+00:00,DeepanwitaC,4,0.0,0.0,Neutral
5964,Sir my friends in IIT Delhi and Mandi were told with official notice to leave the hostels... And go to Home.,2020-03-30 17:53:17+00:00,akashpq,0,0.0,0.4404,Positive
5965,"There is equal access given by law to everyone, to the extent that a CM’s son and a poor tailor’s son both get admission to IIT Delhi",2020-03-30 17:23:45+00:00,Anonymousfrom21,0,0.0,-0.4767,Negative
5966,"This is pathetic; we shouldn't be in a situation to invoke the law to control the pandemic. When we stay home, we protect ourselves and our loved ones as well.",2020-03-30 17:05:50+00:00,baski_LA,1,0.0,0.5994,Positive
5967,@narendramodi We feel sorry sir Totally dejected with no #SocialDistancing via @ANI It will now trigger in #Delhi and everywhere else. #Covid_19india #Covid_19 #COVIDー19 #COVID19 #coronavirus #StayAtHome #StayHome #delhi #gurgaon @dtptraffic @DelhiPolice @iitdelhi #RT,2020-03-30 16:41:46+00:00,ravikikan,1,0.0,-0.7397,Negative
5968,@PMOIndia @AmitShah @SrBachchan @akshaykumar @CMMadhyaPradesh @iitrpr @iitbombay @iitroorkee @iitdelhi http://OneLink.to/Manu Download the app to protect your community and loved ones.,2020-03-30 16:27:01+00:00,Shubham04jain,0,0.0,0.7579,Positive
5969,For all friends from #IITDelhi a trip down the memory lane.... ,2020-03-30 15:50:11+00:00,WeekendInvestng,0,0.0,0.4767,Positive
5970,"IIT, Delhi Test Results Certificate on Plasmacluster Ion Technology..... Plasmacluster Technology is now more credible with IIT, Delhi Test Results!!!! ",2020-03-30 15:47:19+00:00,MMilkesh,0,0.0,0.0,Neutral
5971,"@rajeshsawhney Hi, I am from IIT Delhi with very good contacts in the staffing industry. I am on Linkedin &amp; can be a big help. If you have any job requirements, you are most welcome to send the JDs. We can do all the homework during this wfh phase &amp; act at the right time. Thnx.",2020-03-30 15:22:05+00:00,SANJAYB76484241,0,0.0,0.8476,Positive
5972,"@ramanshumahaur Hi, I am from IIT Delhi with very good contacts in the staffing industry. I am on Linkedin &amp; can be a big help. If you have any job requirements, you are most welcome to send the JDs. We can do all the homework during this wfh phase &amp; act at the right time. Thnx.",2020-03-30 15:07:11+00:00,SANJAYB76484241,0,0.0,0.8476,Positive
5973,What ? Are serious @iitbombay @DRDO_India @iitmadras @iiscbangalore @iitdelhi ?,2020-03-30 15:05:32+00:00,PharmacistSADA,0,0.0,-0.168,Negative
5974,"@anushreesrv Hi, I am from IIT Delhi with very good contacts in the staffing industry. I am on Linkedin &amp; can be a big help. If you have any job requirements, you are most welcome to send the JDs. We can do all the homework during this wfh phase &amp; act at the right time. Thanks.",2020-03-30 14:48:07+00:00,SANJAYB76484241,0,0.0,0.9019,Positive
5975,@PMOIndia @MoHFW_INDIA by any chance can we avoid this .. cant we make it in India on war footing @anandmahindra @TataCompanies @IITKgp @iitbombay @iitmadras @IITKanpur @iitdelhi,2020-03-30 14:47:53+00:00,gurawad,0,0.0,-0.6249,Negative
5976,superb work @DeepanwitaC (as always) it'll be great if @JeremyFarrar @wellcometrust @StevenBuchsbaum @gatesfoundation @drreddys @lvprasadeye @hcmariwala @IBM @MSFTResearch @LTI_Global @IBMWatsonHealth @HospitalsApollo @Infosys can extend #support #WeAreInThisTogether #COVID19 ,2020-03-30 14:41:24+00:00,satyadash,5,0.0,0.9118,Positive
