id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNVNHByOGxnRRAB,,a year ago,2020-08-01 15:21:57.164254,5.0,Karthik Reddy Thadisina,3,0,https://www.google.com/maps/contrib/111082067601094795908?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVb29lQVVREAE,"One of the top-ranking engineering colleges in India, this institute has a lot to offer, from high-end lab facilities to good professors. The infrastructure does have some room for improvement, but one wouldn't be disappointed with this college. The hostels though, need some pretty big improvements, not that they are uninhabitable, but things could get much better if only a few small things were looked into. Overall, it is worth joining this college.",a year ago,2020-08-01 15:21:57.165117,4.0,Anshul Saraf,0,0,https://www.google.com/maps/contrib/102362084377530888549?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVb3ZhbzVBRRAB,,a year ago,2020-08-01 15:21:57.166128,1.0,Rvs Chandrasekhar Varma,0,0,https://www.google.com/maps/contrib/113355475524261720846?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVOU12eEJREAE,,a year ago,2020-08-01 15:21:57.167050,5.0,Mukesh Jain,4,0,https://www.google.com/maps/contrib/110417819772097749572?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVbEl1ZHl3RRAB,One of the top 5 NIT's across India.,a year ago,2020-08-01 15:21:57.167984,4.0,Sanjay G,0,0,https://www.google.com/maps/contrib/113783673375072781567?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVaFBYUXpnRRAB,One of the best technology college in our country and spread almost 300 acre,a year ago,2020-08-01 15:22:04.517109,4.0,Aman Kannur,0,0,https://www.google.com/maps/contrib/113524625480703668976?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVbVBLRzBRRRAB,,a year ago,2020-08-01 15:22:04.517971,5.0,Rajat Kumar,0,0,https://www.google.com/maps/contrib/103090408741314877555?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVbUx6Vzd3RRAB,Having its own beach makes your college life here even more beautiful,a year ago,2020-08-01 15:22:04.518832,5.0,Shiva1999,5,0,https://www.google.com/maps/contrib/110506714285130399085?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNVNk9YbGh3RRAB,,a year ago,2020-08-01 15:22:04.519846,5.0,SANDEEP WAGH,0,0,https://www.google.com/maps/contrib/108764755139054008979?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNVb091QWN3EAE,,a year ago,2020-08-01 15:22:04.520791,5.0,Aayush Bhise,0,0,https://www.google.com/maps/contrib/107194562803009981976?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrOV9PbE13EAE,One of the best technology institute in the country with beautiful campus,a year ago,2020-08-01 15:22:04.521641,5.0,Ganesha Raj K,0,0,https://www.google.com/maps/contrib/109493478521502811133?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrdS1Dc2RBEAE,Best place in nitk,a year ago,2020-08-01 15:22:04.522494,4.0,SANKET PARETA,0,0,https://www.google.com/maps/contrib/116941081262146616649?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrODVibVFREAE,,a year ago,2020-08-01 15:22:04.523418,5.0,Darshan M,0,0,https://www.google.com/maps/contrib/104729860993907261478?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURrN2ZlMHV3RRAB,,a year ago,2020-08-01 15:22:04.524377,5.0,Shashirekha Patil,0,0,https://www.google.com/maps/contrib/112584347665100118709?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURrOWRXUUZBEAE,Tremendous place for study,a year ago,2020-08-01 15:22:04.525239,5.0,Ravi Dhakad RD,0,0,https://www.google.com/maps/contrib/109055925347121609558?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNrNnU3SmV3EAE,"One of the most memorable 4 years of my life in NITK,  the faculty and the administration being student friendly. Thank you the NITK community, will go down as a memory which I will always reminisce looking back.",a year ago,2020-08-01 15:22:11.923473,5.0,Khursheed Ali,1,0,https://www.google.com/maps/contrib/116419054524050524615?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURFeHJIckt3EAE,,a year ago,2020-08-01 15:22:11.924336,4.0,Anfaal Obaid Waafy,0,0,https://www.google.com/maps/contrib/100772433859384564788?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNFMl91R2VnEAE,,a year ago,2020-08-01 15:22:11.925306,5.0,Venkata saiteja Talluru,0,0,https://www.google.com/maps/contrib/100394099360765199712?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0aTlpUVZBEAE,Do this university has BE in aeronautics,a year ago,2020-08-01 15:22:11.926180,1.0,gyãñú MEHARWADE,0,0,https://www.google.com/maps/contrib/110039842252674432689?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0dzl2aXRBRRAB,,a year ago,2020-08-01 15:22:11.927025,5.0,Athul Prakash,0,0,https://www.google.com/maps/contrib/109505024143487017448?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0eGIzSnVRRRAB,,a year ago,2020-08-01 15:22:11.927870,5.0,sunil suvarna,6,0,https://www.google.com/maps/contrib/109782056029082128996?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0c2VhNjBRRRAB,,a year ago,2020-08-01 15:22:11.928715,4.0,Melwyn Dsouza,0,0,https://www.google.com/maps/contrib/110482245081953296437?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0c1p5UHV3RRAB,Heaven,a year ago,2020-08-01 15:22:11.929592,5.0,Niveditha Mohan,0,0,https://www.google.com/maps/contrib/108261053949415007417?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0a2JpVFNREAE,,a year ago,2020-08-01 15:22:11.930435,1.0,Ashutosh Samal,1,0,https://www.google.com/maps/contrib/115042241393628030050?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0enJyY2dRRRAB,,a year ago,2020-08-01 15:22:11.931278,5.0,swag in,1,0,https://www.google.com/maps/contrib/111280409626347250721?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0ek5DM0ZnEAE,,a year ago,2020-08-01 15:22:19.382838,3.0,Gangadhara Gowda,0,0,https://www.google.com/maps/contrib/108799156140593655938?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUM0ak03UV93RRAB,,a year ago,2020-08-01 15:22:19.383775,5.0,Yashas Uppoor,0,0,https://www.google.com/maps/contrib/115254404839607694227?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUM0NUlqQklnEAE,,a year ago,2020-08-01 15:22:19.384664,5.0,Innocent Mind,0,0,https://www.google.com/maps/contrib/109571399763254904879?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZMTlTS2l3RRAB,,a year ago,2020-08-01 15:22:19.385523,4.0,Sujay L Karinja,0,0,https://www.google.com/maps/contrib/103212645350994734089?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZNl9iM09REAE,It's our Pride and the best institution,a year ago,2020-08-01 15:22:19.386381,5.0,Sachindra Neharikaa,0,0,https://www.google.com/maps/contrib/108263205737475920167?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZcS11QlFBEAE,,a year ago,2020-08-01 15:22:19.387314,5.0,pushpa D,0,0,https://www.google.com/maps/contrib/117517174563703375727?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZZ2VpMEZ3EAE,The best place to learn.,a year ago,2020-08-01 15:22:19.388168,5.0,Avin Ganapathi,0,0,https://www.google.com/maps/contrib/102103612569642484032?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZX3ZQbHRRRRAB,,a year ago,2020-08-01 15:22:19.389233,5.0,Narasimha Murthy D N Narasimha Murthy D N,0,0,https://www.google.com/maps/contrib/110567451381465688928?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZMXRfaE5nEAE,,a year ago,2020-08-01 15:22:19.390190,5.0,Akhilesh Gonabal,0,0,https://www.google.com/maps/contrib/105550703168458612414?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZaHZUdDNBRRAB,,a year ago,2020-08-01 15:22:19.391058,2.0,Sujatha G,1,0,https://www.google.com/maps/contrib/104778496985793166031?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZbXBudzhnRRAB,Good placements are provided,a year ago,2020-08-01 15:22:26.909038,5.0,Little bit,421,0,https://www.google.com/maps/contrib/116832308452702611449?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZaXUybmZBEAE,,a year ago,2020-08-01 15:22:26.910129,5.0,venkateswar Reddy,0,0,https://www.google.com/maps/contrib/101556735257789771746?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURRN3RiYzVBRRAB,(Translated by Google) Nitk  (Original) Nitk,a year ago,2020-08-01 15:22:26.911038,5.0,bheemappa halavar,0,0,https://www.google.com/maps/contrib/116644895506246160794?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZX0pLd0RBEAE,,a year ago,2020-08-01 15:22:26.911976,5.0,ashok agarwal,0,0,https://www.google.com/maps/contrib/104694931732407847036?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZak0zZjdRRRAB,(Translated by Google) Nitk  (Original) Nitk👌👌,a year ago,2020-08-01 15:22:26.912835,5.0,Danny,10,0,https://www.google.com/maps/contrib/109433177912661936565?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURZdElXM2x3RRAB,Good,a year ago,2020-08-01 15:22:26.913793,5.0,sahana kumar,0,0,https://www.google.com/maps/contrib/113020347147820272403?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURZeFBESERnEAE,,a year ago,2020-08-01 15:22:26.914827,5.0,abhishekam l,0,0,https://www.google.com/maps/contrib/110939430743029555672?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNZMl9lQm5BRRAB,,a year ago,2020-08-01 15:22:26.915757,1.0,mohammed farooq,3,0,https://www.google.com/maps/contrib/103945134544666854071?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNZeV9yN29RRRAB,,a year ago,2020-08-01 15:22:26.916643,5.0,hemant kumar,0,0,https://www.google.com/maps/contrib/104209869012980136675?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNZaXF5ZThRRRAB,,a year ago,2020-08-01 15:22:26.917585,5.0,Dhanush Savaram,0,0,https://www.google.com/maps/contrib/112140264871947128673?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNZNEwzOE93EAE,Very good institution,a year ago,2020-08-01 15:22:34.563156,5.0,Narayan S,1,0,https://www.google.com/maps/contrib/101467696078274466387?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURvbjVhcUt3EAE,A nice campus alongside the beach.,a year ago,2020-08-01 15:22:34.564024,5.0,Dhvanil Parikh,0,0,https://www.google.com/maps/contrib/103985633986527403677?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURvbnZYeUpnEAE,,a year ago,2020-08-01 15:22:34.564955,1.0,Navi loves,0,0,https://www.google.com/maps/contrib/107693105370002912659?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURvNkpUdElnEAE,,a year ago,2020-08-01 15:22:34.565805,5.0,Divya P,6,0,https://www.google.com/maps/contrib/113555068316778297197?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvXzZEeGFREAE,"Located in a picturesque location close to the Western Ghats, this is one of the premier institutes in India for Engineering. Complete with a lot of amenities like basketball court, swimming pool, tennis and football courts and multiple food joints, this place is any engineering student's dream. Although located on a highway, public transport to this place is extremely frequent from cities like Mangalore (30 mins travel) or Manipal(1hour travel). There are quite a view scenic places of interest and a multitude of food joints in the close vicinity of this place too. The USP of this place is that it has a private beach accessible only to residents of the campus, although this entrance has timings.",a year ago,2020-08-01 15:22:34.566660,5.0,Vaibhavi Pai,0,0,https://www.google.com/maps/contrib/116369912361116008818?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvaV9INzRRRRAB,,a year ago,2020-08-01 15:22:34.567510,5.0,Rameez Raza,0,0,https://www.google.com/maps/contrib/102980149108443184023?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvZzdhelZ3EAE,,a year ago,2020-08-01 15:22:34.568442,5.0,Debarun Borah,0,0,https://www.google.com/maps/contrib/115537523575370288505?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvM2Zfem9BRRAB,The place is just beautiful place with nine infrastructure n good faculty ❤️💯,a year ago,2020-08-01 15:22:34.569296,5.0,Abhishek Ravoor,0,0,https://www.google.com/maps/contrib/104239290855341221196?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvbmRtVUdBEAE,,a year ago,2020-08-01 15:22:34.570147,4.0,AKSHAY RAICHUR,0,0,https://www.google.com/maps/contrib/118044528276263484944?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvMXZET2tRRRAB,Leading national institute of technology karanadaka. Very beautiful campus,a year ago,2020-08-01 15:22:34.571114,4.0,MOHAMED T C,0,0,https://www.google.com/maps/contrib/111353813200991324642?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvc3JQc1h3EAE,,a year ago,2020-08-01 15:22:42.191636,5.0,Indumathi Bolar,0,0,https://www.google.com/maps/contrib/111523295783765301387?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvcElQdWZnEAE,,a year ago,2020-08-01 15:22:42.192581,5.0,Aditya PV,0,0,https://www.google.com/maps/contrib/114228018368916414840?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvNk5McDd3RRAB,,a year ago,2020-08-01 15:22:42.193443,5.0,Aneesh,0,0,https://www.google.com/maps/contrib/114884913947998985923?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvb0plTktBEAE,,a year ago,2020-08-01 15:22:42.194304,5.0,Sachin R,0,0,https://www.google.com/maps/contrib/110744040794718479753?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNvd01YMkNREAE,Good,a year ago,2020-08-01 15:22:42.195209,5.0,SAI TEJA,6,0,https://www.google.com/maps/contrib/103263795356293085101?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJNzdUV3hRRRAB,,a year ago,2020-08-01 15:22:42.196070,5.0,Akshay k,11,0,https://www.google.com/maps/contrib/102779233060123656794?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJcjl6MHJBRRAB,,a year ago,2020-08-01 15:22:42.196951,5.0,Suparno Banerjee,8,0,https://www.google.com/maps/contrib/118171631883867716989?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJLTRqUzhBRRAB,,a year ago,2020-08-01 15:22:42.197811,5.0,Konart Art,0,0,https://www.google.com/maps/contrib/102294005769683579241?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJM2VDYUNnEAE,,a year ago,2020-08-01 15:22:42.198749,5.0,Sonthi Kasi Viswanatham,0,0,https://www.google.com/maps/contrib/114249709963808395110?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJMVllaEdBEAE,,a year ago,2020-08-01 15:22:42.199629,5.0,Viceroy Gaming,1,0,https://www.google.com/maps/contrib/112896773187349952051?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJNWRIb3JnRRAB,Superb,a year ago,2020-08-01 15:22:49.894674,5.0,Rajesh A Naik,0,0,https://www.google.com/maps/contrib/116925135272517485292?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJcGZHQkRBEAE,NITK is quite a peaceful place to study. There are lots of places to explore nearby. The college also has one of the country's best research equipment. Placements and packages offered are comparable to most of the IITs. NITK has one of the most beautiful campus in India.,a year ago,2020-08-01 15:22:49.895565,5.0,Sasidhar Swarangi,11,0,https://www.google.com/maps/contrib/107513088346519002806?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJeGR1NHNBRRAB,The best in Karnataka for B.Tech,a year ago,2020-08-01 15:22:49.896484,5.0,Abdul Basith Ashraf,0,0,https://www.google.com/maps/contrib/100109168358597762936?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJeFpQR2FREAE,,a year ago,2020-08-01 15:22:49.897569,2.0,Nagarathna G,0,0,https://www.google.com/maps/contrib/105545891246343665875?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJaGJUSmZnEAE,,a year ago,2020-08-01 15:22:49.898439,4.0,Nishanth K,0,0,https://www.google.com/maps/contrib/115521416408385421327?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJdWZua053EAE,,a year ago,2020-08-01 15:22:49.899294,5.0,Roy KM,0,0,https://www.google.com/maps/contrib/113167536683771202166?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNRemU2ekp3EAE,"NITK is one of the top educational universities of India. It is constantly ranked among the top 50 best colleges for engineering.It is spread on both sides of national highway, NH 66. NITK was formerly known as Karnataka Regional Engineering College (KREC).",a year ago,2020-08-01 15:22:49.900151,5.0,Preetish Dsilva,257,0,https://www.google.com/maps/contrib/106492127874754311623?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJenRpMF9RRRAB,The place is well maintained and the main attraction is the Institute's own beach,a year ago,2020-08-01 15:22:49.901137,5.0,Nitin Nandeshwar,0,0,https://www.google.com/maps/contrib/111035693226039034862?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJdHRQdnlBRRAB,,a year ago,2020-08-01 15:22:49.902136,2.0,Moni Philip Jacob,0,0,https://www.google.com/maps/contrib/106116839100674342635?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3d0tUNVJREAE,glad to be a part of NITK,a year ago,2020-08-01 15:22:49.903005,5.0,Rajat,0,0,https://www.google.com/maps/contrib/107013416688522632197?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJeHZLNjVRRRAB,,a year ago,2020-08-01 15:22:57.667922,5.0,Vivek R S,0,0,https://www.google.com/maps/contrib/114773158672028097595?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJb3Rlb1BREAE,,a year ago,2020-08-01 15:22:57.669037,5.0,chitransh lodha,0,0,https://www.google.com/maps/contrib/112940604908446839580?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJM0o3Zkt3EAE,,a year ago,2020-08-01 15:22:57.669977,4.0,SAI BABU VEMPADAPU,0,0,https://www.google.com/maps/contrib/114805363447364259512?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJck8tMk5nEAE,,a year ago,2020-08-01 15:22:57.670837,5.0,lp venky,1,0,https://www.google.com/maps/contrib/116386685629351271524?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJcEszYV9BRRAB,Good,a year ago,2020-08-01 15:22:57.671691,5.0,Vani K,1,0,https://www.google.com/maps/contrib/116461179383931819038?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJeE9xT0pREAE,,a year ago,2020-08-01 15:22:57.672539,5.0,Rohan Patil,3,0,https://www.google.com/maps/contrib/118349542449698620889?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURJaEptN1d3EAE,,a year ago,2020-08-01 15:22:57.673388,5.0,anoop Kamanahalli,2,0,https://www.google.com/maps/contrib/116440205426712003814?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJMk9URy1nRRAB,Good,a year ago,2020-08-01 15:22:57.674279,5.0,sushil panjor,1,0,https://www.google.com/maps/contrib/115200513186845756716?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURJNk5HVmhBRRAB,,a year ago,2020-08-01 15:22:57.675127,5.0,Srikar Siddarth,3,0,https://www.google.com/maps/contrib/116896656077233027686?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJdDZlNnpRRRAB,"This is big engineering college, wonderful",a year ago,2020-08-01 15:22:57.675978,5.0,Karthik K S,8,0,https://www.google.com/maps/contrib/106767372488072164488?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJMzk3eU1REAE,,a year ago,2020-08-01 15:23:05.490790,5.0,pushpa.N Harish,0,0,https://www.google.com/maps/contrib/116643908836132403511?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJbi1tRmN3EAE,,a year ago,2020-08-01 15:23:05.491732,5.0,Harith,0,0,https://www.google.com/maps/contrib/103510691448751948300?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJejlqSU9nEAE,,a year ago,2020-08-01 15:23:05.492681,5.0,Akshith Shetty,0,0,https://www.google.com/maps/contrib/105061347709317152212?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJcTRiaEhREAE,,a year ago,2020-08-01 15:23:05.493544,5.0,karthik shetty,2,0,https://www.google.com/maps/contrib/116109697290522804118?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJczhDUHdRRRAB,Super place,a year ago,2020-08-01 15:23:05.494411,5.0,ishwarappa Betageri,0,0,https://www.google.com/maps/contrib/106514816518190487909?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJdmNycjF3RRAB,,a year ago,2020-08-01 15:23:05.495267,5.0,Prashant Rana,1,0,https://www.google.com/maps/contrib/110318972649799874107?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJN2RMU2dBRRAB,Nice place. But the weather is horrible!,a year ago,2020-08-01 15:23:05.496126,4.0,Nagesh B,0,0,https://www.google.com/maps/contrib/112678874663117597801?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJOWVidmZ3EAE,,a year ago,2020-08-01 15:23:05.497094,1.0,Kvn Vijay,0,0,https://www.google.com/maps/contrib/114886231512021165082?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJOFk3cHRnRRAB,,a year ago,2020-08-01 15:23:05.498027,5.0,Farhaan Khan,0,0,https://www.google.com/maps/contrib/110594188220157936174?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJNGV6VXJ3RRAB,,a year ago,2020-08-01 15:23:05.498916,5.0,reuben eappen reji,5,0,https://www.google.com/maps/contrib/109020691201430866915?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJX3J5VXBnRRAB,,a year ago,2020-08-01 15:23:13.390940,5.0,Vijaya Reddy,0,0,https://www.google.com/maps/contrib/103608846895396504213?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJbnB2N3dRRRAB,Nice place to learn & explore..,a year ago,2020-08-01 15:23:13.391827,4.0,Life Coach Dharm Yadav,901,0,https://www.google.com/maps/contrib/110660908164868936334?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNnMVplTGlBRRAB,,a year ago,2020-08-01 15:23:13.392713,2.0,Prajval M,0,0,https://www.google.com/maps/contrib/117056645655192612143?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJMnItbU9REAE,,a year ago,2020-08-01 15:23:13.393685,5.0,Prajith S,0,0,https://www.google.com/maps/contrib/107607565921908382757?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNJMHF1RnNBRRAB,,a year ago,2020-08-01 15:23:13.394548,5.0,RAJESH M,0,0,https://www.google.com/maps/contrib/117101147467978879774?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJMHVtbUtnEAE,Good,a year ago,2020-08-01 15:23:13.395416,4.0,Krishnamurthy M V,0,0,https://www.google.com/maps/contrib/107134271893313517809?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJNHZQRlZBEAE,,a year ago,2020-08-01 15:23:13.396293,5.0,Amogh Patil,4,0,https://www.google.com/maps/contrib/109206239175898532318?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJdk4tcUxREAE,,a year ago,2020-08-01 15:23:13.397174,5.0,Chandrashekhara Achar,0,0,https://www.google.com/maps/contrib/110406481595620690537?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNJelAyMUl3EAE,,a year ago,2020-08-01 15:23:13.398069,5.0,Karthik Pai,0,0,https://www.google.com/maps/contrib/108881933247795426381?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUR3MXFyaTRRRRAB,,a year ago,2020-08-01 15:23:13.398919,5.0,Ravi Kumar Rahul,1,0,https://www.google.com/maps/contrib/113610558289870815144?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUR3d3NENXJ3RRAB,It's a good experience to me,a year ago,2020-08-01 15:23:21.440487,5.0,Dileep Alia143,1,0,https://www.google.com/maps/contrib/106665388625262804112?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUR3aU9lU3FBRRAB,,a year ago,2020-08-01 15:23:21.441360,5.0,Purna Chandra Tanti,0,0,https://www.google.com/maps/contrib/116996274569081562763?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3c0k2U2Z3EAE,,a year ago,2020-08-01 15:23:21.442215,5.0,harpreet mehra,2,0,https://www.google.com/maps/contrib/114133084134122891001?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3M09fNGR3EAE,"You will love being to this divine place. It's almost four months i have completed my MTech from this place. Life at NITK will be the best moment of your life. The mesmrising beach and tonns of events will make your life memorable. Campus is very liberal. Even the locality is liberal too no matter who is with whom. You will just explore life with your partner , friends and what not.",a year ago,2020-08-01 15:23:21.443067,5.0,SANJAY SHARMA,4,0,https://www.google.com/maps/contrib/116673134419337913907?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3NnVMRVd3EAE,,a year ago,2020-08-01 15:23:21.443921,5.0,shreyas kr,0,0,https://www.google.com/maps/contrib/103991435595947292922?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUR3LU1lYjB3RRAB,,a year ago,2020-08-01 15:23:21.444772,5.0,Abhishek Kamath,35,0,https://www.google.com/maps/contrib/110884264656116800790?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUR3bE1UVmVREAE,,a year ago,2020-08-01 15:23:21.445625,5.0,Aditya Dev,0,0,https://www.google.com/maps/contrib/114244322519083418272?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURReWNDdDFRRRAB,,a year ago,2020-08-01 15:23:21.446578,5.0,Rohit Mandake,0,0,https://www.google.com/maps/contrib/102955869366325943719?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNna2NIdmlBRRAB,,a year ago,2020-08-01 15:23:21.447500,4.0,Suhas Hs,0,0,https://www.google.com/maps/contrib/104653677313250545698?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURRa3BXbVNREAE,,a year ago,2020-08-01 15:23:21.448546,5.0,Mridula Srivastava,0,0,https://www.google.com/maps/contrib/106693961473334477367?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnbDV5RzNRRRAB,One of the top premier institutions of our country. Top in rankings of nits. Nice weather and climate. Has its own private beach. 2 nights restaurants. 2 non veg mess and 7 veg mess. Good learning and interacting skills that to be learn,a year ago,2020-08-01 15:23:29.484439,5.0,Ayush Akash,81,0,https://www.google.com/maps/contrib/100671258694932150713?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURBcGZ2cndRRRAB,Best college among nits...,a year ago,2020-08-01 15:23:29.485315,5.0,Saurabh Tiwari,0,0,https://www.google.com/maps/contrib/116049023063595996427?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUN3eWFqX2pnRRAB,,a year ago,2020-08-01 15:23:29.486250,5.0,P GOPINATH REDDY,0,0,https://www.google.com/maps/contrib/108330661514498779532?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNna3U3d0p3EAE,,a year ago,2020-08-01 15:23:29.487119,5.0,Samskriti,0,0,https://www.google.com/maps/contrib/112561282597945609785?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBdGNqdVRREAE,,a year ago,2020-08-01 15:23:29.487974,5.0,JITENDRA PRASAD,0,0,https://www.google.com/maps/contrib/106034759445075669846?hl=en-IN
