id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNnaHMzSnhBRRAB,I have mixed opinion on the one hand it has good placement and infrastructure . But on the other hand there is no value for merit students .. more than 70% have come by paying huge amount of money. And the stupid cbt system makes it more hard for us to perform in exams..,2 years ago,2020-06-18 22:18:11.814496,3.0,the saint,25,0,https://www.google.com/maps/contrib/109372772508813849963?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBenF1ZWRREAE,"Very famous institution now has become a university. Very famous for campus, facilities, infrastructure, placements. Best to choose.",3 years ago,2020-06-18 22:18:11.816152,4.0,Raghu Kiran,0,0,https://www.google.com/maps/contrib/101146267841732363909?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSURnbjhxcUVnEAE,"Thank you for building my future. Good faculty, good infrastructure..",2 years ago,2020-06-18 22:18:11.817871,5.0,Bharath Raavudi,0,0,https://www.google.com/maps/contrib/112997841760471722491?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNRZ3NqVGlBRRAB,"The college is good... But then the way they teach in first semester is bad and the way students have to work  is really hard....the worst part is there is no mechanical lab (lathe and stuff) section the first year they have replaced it with JED-I to make the 1st year more easier for CS and EC students this is actually too bad for other  students...i would recommend mvit/bmsce/bmsit for mech,civil students....the chances of doing M.Sc  would be very less  because it's very hard to get a grade above 9",a year ago,2020-06-18 22:18:11.819524,4.0,Tom Paul,29,0,https://www.google.com/maps/contrib/110123619542889734599?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUN3aTlqeWdRRRAB,College architecture is good. Environment is so clean. Peoples are very good. Food transport facilities are good.,3 years ago,2020-06-18 22:18:11.821184,5.0,ban town,0,0,https://www.google.com/maps/contrib/112883459418189164865?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSUNvbl9qZWl3RRAB,"Great college, great atmosphere",a year ago,2020-06-18 22:18:11.823008,5.0,Aditya Rajaram,0,0,https://www.google.com/maps/contrib/103323966077294762040?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURRcmJuTS13RRAB,"They have 'the best' canteens. There are lot of options for food inside the campus. Though the campus is small, the infrastructures are pretty good.",3 years ago,2020-06-18 22:18:11.824857,4.0,Muhammed Anshad Koornadka,0,0,https://www.google.com/maps/contrib/106886597115158707113?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUNBLV95RVhnEAE,"Amazing place.  Lots of opportunities explored and memories made. One of the more strict engineering colleges , but nothing I'd complain about.",2 years ago,2020-06-18 22:18:11.826522,5.0,Nishanth Dela,20,0,https://www.google.com/maps/contrib/109943529872807614898?hl=en-IN
ChdDSUhNMG9nS0VJQ0FnSURnNDkyZGp3RRAB,"I still remember the flawless beauty of the university,The infrastructure and the widespread area attracts the crowd.Overall The exam that I gave went well and scored 15.2 k rank in PCM.",2 years ago,2020-06-18 22:18:11.828178,5.0,Vivek Sunny,52,0,https://www.google.com/maps/contrib/101363249016593635622?hl=en-IN
ChZDSUhNMG9nS0VJQ0FnSUN3LTlhNVZREAE,Undoubtedly the best engineering college for a CS/IS student seeking employment in the immediate future of his graduation. It has the highest number of companies visiting a campus in Bangalore with over 70 Tier 1 offers (8L and above) for CS/IS students and 110 companies visiting campus.,3 years ago,2020-06-18 22:18:18.860783,5.0,Pranav Suresh,0,0,https://www.google.com/maps/contrib/106145156331762934458?hl=en-IN
